step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
80,0.0496,0.07736739230609756,10.130306987199807,121.75396905332525,1.1816965354343878,3.611843138516882e-07,14.078737487070093,58.52699308405989,0.004019279020844566,9.769013680927173,2.717153542333108,3.72e-06,1.2987638916866384e-05
81,0.05022,0.07829858588260212,10.130279199591762,121.76448067713238,1.1820581352933532,3.6569911777483437e-07,14.252145333895243,58.529559602128636,0.004067770270917072,9.892378760417314,2.7449411503785086,3.72e-06,1.2988006823699632e-05
82,0.05084,0.07922967930544082,10.130251419697228,121.77478866305154,1.1824127300089722,3.702139216979805e-07,14.425551272840737,58.53207639997066,0.004116256799613008,10.015760575819026,2.772721044912032,3.72e-06,1.2988367603206803e-05
83,0.05146,0.08016067445152791,10.130223647362195,121.78489934064163,1.1827605373180714,3.7472872562112656e-07,14.598955340527116,58.534545023011056,0.0041647386954125985,10.139158806778266,2.800493379945692,3.72e-06,1.2988721476922456e-05
84,0.05208,0.08109157314123491,10.130195882437558,121.79481877037358,1.1831017657008505,3.7924352954427266e-07,14.772357572445992,58.53696695097441,0.004213216044130572,10.26257314278111,2.82825830458205,3.72e-06,1.2989068656963074e-05
85,0.0527,0.08202237714072125,10.130168124778915,121.80455275807412,1.183436614877749,3.8375833346741875e-07,14.945758003007695,58.53934360141138,0.004261688929026024,10.386003282740287,2.856015963225218,3.72e-06,1.2989409346532593e-05
86,0.05332,0.08295308816414632,10.130140374246354,121.81410686843572,1.183765276274188,3.8827313739056485e-07,15.119156665586356,58.54167633299726,0.004310157430906699,10.509448934603663,2.8837664957864035,3.72e-06,1.298974374039525e-05
87,0.05394,0.08388370787576498,10.13011263070427,121.82348643766505,1.184087933455677,3.92787941313711e-07,15.292553592562644,58.543966448620296,0.00435862162822778,10.632909814983238,2.911510037871267,3.72e-06,1.2990072025318275e-05
88,0.05456,0.0848142378919177,10.13008489402118,121.83269658533249,1.1844047625354368,3.973027452368571e-07,15.465948815364245,58.54621519827478,0.004407081597185697,10.756385648803407,2.93924672096,3.72e-06,1.2990394380486636e-05
89,0.05518,0.08574467978291979,10.130057164069559,121.84174222548205,1.184715932556582,4.018175491600032e-07,15.639342364504241,58.54842378177369,0.004455537411807197,10.879876168967249,2.96697667258195,3.72e-06,1.299071097789187e-05
